Name,786O_shARNT_1 - linear total reads,786O_shARNT_2 - linear total reads,786O_shARNT_3 - linear total reads,786O_shBMAL1_1 - linear total reads,786O_shBMAL1_2 - linear total reads,786O_shBMAL1_3 - linear total reads,786O_shBMAL2_1 - linear total reads,786O_shBMAL2_2 - linear total reads,786O_shBMAL2_3 - linear total reads,786O_shCNT_1 - linear total reads,786O_shCNT_2 - linear total reads,786O_shCNT_3 - linear total reads
LOC105376725,0,0,0,2.01834334,0,4.977125913,0,0.92194013,0,2.028553057,0,0
PGD,9797.16091,10422.81337,10574.4431,7806.95204,7289.218265,6978.925955,9154.749694,7829.115587,7181.709564,8877.962456,10048.02814,9156.735734
APITD1-CORT,33.59591235,41.82669229,62.57664145,51.46775517,44.93843403,73.66146351,36.2684042,57.16028808,44.09410183,30.42829586,77.84466919,21.44195477
APITD1,739.1100717,616.4457744,696.4174613,730.6402891,801.7425162,799.3264216,411.0419143,487.706329,568.5324619,614.6515764,582.3185644,559.5329151
CORT,7.904920553,5.975241755,4.037202674,7.06420169,12.25593655,13.93595256,4.029822689,4.609700652,5.629034277,0,4.043878919,6.126272793
DFFA,993.0556444,831.5544776,833.6823523,1047.520194,942.6857865,968.5487026,1035.664431,1533.186437,1605.212941,806.3498403,1007.936821,777.0155992
PEX14,1421.897584,1398.206571,1353.472197,1411.831166,1403.304735,1198.49192,1265.364324,1504.606293,1345.339192,1272.917044,1274.832829,1255.885922
CASZ1,484.1763839,444.1596371,479.4178176,393.5769513,411.5952026,380.2524197,953.053066,888.7502857,828.406211,456.4244379,496.3861373,597.3115973
LOC105376735,0,0,0,0,0,0,0,1.843880261,0,0,0,0
TARDBP,5715.25756,5999.142722,5828.711361,5499.985602,4877.862748,5432.035221,6928.272658,6153.02843,6413.346386,5486.221744,5884.854797,4920.418098
MASP2,62.25124935,41.82669229,46.42783076,47.43106849,59.23702667,54.74838504,26.19384748,33.18984469,32.83603328,49.69954991,33.36200108,22.46300024
SRM,3326.983438,3597.095537,3469.975699,2957.882165,2857.675873,3271.962575,6791.258687,8772.260341,8736.261197,3444.483092,3629.38133,3974.929997
EXOSC10,8003.73206,7942.092166,7964.391576,7261.999338,6626.376363,6636.499692,8259.121601,7034.403195,7512.884414,6845.352292,7044.437077,7213.686213
LOC105376736,230.2308111,215.1087032,220.0275458,181.6509006,192.0096727,183.1582336,222.6477036,326.3668062,324.6076433,199.8124762,188.0403697,256.2824118
MTOR,6401.997533,6249.107002,6034.608698,4990.353908,4690.959716,4811.885332,6334.881267,5740.921192,5927.373093,5916.274992,6202.299292,5478.929968
MTOR-AS1,50.39386852,40.83081866,39.36272608,21.19260507,29.61851334,33.84445621,41.30568256,41.48730587,55.35217039,31.44257239,50.54848649,38.79972769
ANGPTL7,0,0,2.018601337,0,0,0,0,0,0,2.028553057,0,0
UBIAD1,1114.593798,1317.540807,1036.551787,1626.784732,1350.195677,1106.912803,1356.035335,722.8010622,682.9894922,1193.803474,1296.063194,1159.907649
LOC105376739,0,0,0,0,0,0.995425183,0,0,0,0,0,0
LOC105376740,0,0,0,0,0,0,1.007455672,0,0,0,0,2.042090931
DISP3,0,9.958736259,8.074405349,27.24763509,33.70382552,35.83530657,5.037278361,0,0,9.128488759,11.12066703,12.25254559
LOC101929181,0,0,0,2.01834334,0,0,0,0.92194013,0,0,0,0
FBXO2,14.82172604,3.983494504,5.046503343,7.06420169,9.191952415,7.96340146,3.022367017,10.14134143,11.25806855,5.071382644,10.1096973,12.25254559
FBXO44,475.2833482,562.6685986,463.2690069,748.8053792,761.9107224,795.3447208,440.2581288,443.4532027,385.5888479,502.0668817,436.7389233,616.7114611
FBXO6,156.1221809,189.2159889,166.5346103,101.9263387,125.6233497,125.423573,174.2898313,292.2550213,226.0995434,198.7981996,197.1390973,171.5356382
MAD2L2,1614.580023,2005.689483,1904.550362,1885.13268,1928.267351,1776.833951,2258.715617,2709.582043,2590.29394,1794.255179,1912.754729,2190.142523
DRAXIN,0,5.975241755,0,1.00917167,0,6.967976278,1.007455672,0,0,0,0,2.042090931
AGTRAP,1623.473059,1510.74029,1453.392963,926.4195931,761.9107224,835.1617281,1029.619697,890.5941659,774.9303854,1169.460838,971.5419103,1026.150693
C1orf167,261.8504933,261.9147636,241.2228598,237.1553425,233.8841225,230.9386423,110.820124,107.8669953,96.63175508,238.3549843,213.314613,214.4195477
LOC102724659,0,0,0,0,0,0,0,0,0.938172379,0,0,0
MTHFR,1209.452845,1145.25467,1017.375074,1041.465163,1000.901485,1096.958551,526.8993166,584.5100427,569.4706343,1131.932606,1008.94779,1048.613693
CLCN6,2548.348763,2469.766592,2414.247199,2519.90166,2212.196548,2443.768823,1856.740804,1483.40167,1517.024738,2231.408363,2113.937705,2069.659158
NPPA-AS1,37.54837263,35.85145053,34.31622273,25.22929175,20.42656092,33.84445621,49.36532794,20.28268287,22.51613711,8.11421223,26.28521297,2.042090931
NPPA,3.952460276,1.991747252,3.027902006,0,1.021328046,2.986275548,1.007455672,1.843880261,4.690861897,1.014276529,1.01096973,1.021045465
NPPB,0,0,0,0,0,0,0,0,0.938172379,0,0,0
RNU5E-1,0,0,1.009300669,0,0,0,0,0,0.938172379,0,1.01096973,0
KIAA2013,1836.905913,1910.085614,1864.178335,1758.986221,1738.300334,1578.744339,2072.336318,2434.843884,2178.436265,1731.370035,1856.140424,2103.353659
PLOD1,14329.64473,13760.98176,14305.82768,15895.46297,14665.24941,14316.20497,12826.92562,12498.74235,11542.33478,12467.48709,13164.84782,12680.36364
MFN2,5490.955439,5277.134344,5149.452011,4669.437317,4251.788656,4621.759122,5373.768556,5473.558554,5388.862147,4847.227531,5200.42829,4588.578322
MIIP,455.5210469,419.2627965,415.8318755,328.9899644,409.5525465,350.3896642,531.936595,859.2482015,794.6320054,399.6249523,405.3988616,526.8594602
MIR6729,1.976230138,0.995873626,1.009300669,1.00917167,2.042656092,0,2.014911345,0,1.876344759,0,0,1.021045465
TNFRSF8,0,0,0,1.00917167,3.063984138,0,2.014911345,4.609700652,1.876344759,3.042829586,0,0
LOC107984917,1.976230138,0,0,0,0,0,0,0,0,0,0,0
VPS13D,2068.12484,2094.322235,1907.578264,1777.151311,1898.648838,1567.794662,2202.2981,1840.1925,1900.737241,2331.82174,2555.731477,2289.183934
SNORA59A,2.964345207,1.991747252,5.046503343,3.02751501,2.042656092,2.986275548,3.022367017,0,5.629034277,1.014276529,0,2.042090931
LOC105376744,0,0,0,2.01834334,0,1.990850365,0,0,0,0,0,0
DHRS3,3078.966555,3418.834158,2883.57201,2549.167639,2283.689511,2446.755099,391.9002565,395.5123159,345.2474356,2552.934023,2910.581852,2868.116712
MIR6730,0.988115069,3.983494504,6.055804012,1.00917167,4.085312184,1.990850365,0,0,0,0,0,4.084181862
HNRNPCL1,1.976230138,1.991747252,1.009300669,2.01834334,1.021328046,2.986275548,1.007455672,10.14134143,8.443551415,3.042829586,0,5.105227327
HNRNPCL3,0,0,1.009300669,2.01834334,1.021328046,0,0,3.687760522,1.876344759,0,0,0
HNRNPCL2,1.976230138,6.971115381,4.037202674,3.02751501,3.063984138,3.98170073,4.029822689,15.67298222,8.443551415,5.071382644,7.076788109,9.189409189
HNRNPCL4,3.952460276,0,1.009300669,2.01834334,1.021328046,4.977125913,2.014911345,2.765820391,2.814517138,2.028553057,2.02193946,1.021045465
LRRC38,0,0,0,0,0,0,0,0,0,0,1.01096973,0
PDPN,8.893035622,8.962862633,22.20461471,3.02751501,6.127968276,16.9222281,15.11183508,1.843880261,18.76344759,22.31408363,15.16454595,20.42090931
LOC105378612,0,0,0,0,0,0,1.007455672,0,0,0,0,0
PRDM2,1145.225365,1206.998835,1113.258637,1072.749485,1100.991634,1102.931102,1502.116407,1471.416448,1584.573149,1126.861223,1101.957005,1209.938877
KAZN,540.4989428,444.1596371,443.0829935,471.2831699,382.9980173,495.7217409,686.0773128,1217.882912,1189.602577,630.8800009,494.3641979,600.3747337
LOC107985467,0,0,0,0,1.021328046,0,0,0.92194013,0,0,0,0
LOC105376758,1.976230138,0,0,0,0,0,0,0,0,0,0,0
LOC107985469,0,1.991747252,2.018601337,0,0,0,2.014911345,0,0,2.028553057,0,0
TMEM51-AS1,103.7520823,115.5213406,116.0695769,206.8801924,159.3271752,209.0392883,63.46970735,90.35013278,56.29034277,202.8553057,231.5120681,180.7250474
TMEM51,2579.968445,2594.250795,2613.079431,2804.488071,2694.263386,2730.451276,2648.600962,2610.934449,2638.140731,3028.629715,2633.576146,2872.200894
C1orf195,0,0,0,0,0,0,1.007455672,0,0,0,0,0
FHAD1,20.75041645,21.90921977,12.11160802,28.25680676,20.42656092,25.88105475,11.0820124,17.51686248,10.31989617,15.21414793,19.20842487,24.50509117
LOC101927417,0.988115069,0.995873626,2.018601337,1.00917167,3.063984138,2.986275548,0,0.92194013,0,2.028553057,2.02193946,1.021045465
LOC101927441,34.58402742,33.85970328,55.51153677,24.22012008,36.76780966,25.88105475,51.38023929,41.48730587,37.52689518,39.55678462,73.80079027,54.11540967
EFHD2,1803.310001,1533.645384,1498.811493,1339.170806,1157.164676,1433.412263,3056.62051,8266.115209,7961.330812,3085.4292,3350.353685,3329.629263
CTRC,0,2.987620878,5.046503343,0,3.063984138,2.986275548,3.022367017,0,0.938172379,2.028553057,2.02193946,0
CELA2A,0,0,1.009300669,1.00917167,0,0,0,0,0,0,2.02193946,0
LOC105376767,1.976230138,1.991747252,0,0,2.042656092,0.995425183,0,0,1.876344759,0,1.01096973,0
CELA2B,0,1.991747252,2.018601337,1.00917167,1.021328046,0.995425183,1.007455672,0,0,1.014276529,1.01096973,0
CASP9,877.4461814,1046.663181,851.8497643,1027.33676,966.1763316,820.2303504,894.620637,844.4971594,690.4948713,1104.54714,1104.989915,874.0149184
DNAJC16,1892.240357,1700.952153,1682.504215,1640.913136,1799.580017,1825.609785,1740.883402,1431.773022,1340.64833,1542.7146,1506.344897,1696.977564
AGMAT,0,2.987620878,2.018601337,2.01834334,0,0.995425183,0,8.297461173,4.690861897,3.042829586,9.098727568,5.105227327
LOC107985735,6.916805484,0,6.055804012,3.02751501,2.042656092,0,1.007455672,4.609700652,1.876344759,3.042829586,5.054848649,2.042090931
DDI2,391.2935674,353.5351372,315.9111093,274.4946943,244.097403,223.9706661,638.7268962,494.1599099,515.9948087,391.5107401,470.1009244,363.4921857
RSC1A1,462.4378523,458.1018679,415.8318755,368.3476596,352.3581759,341.4308376,753.5768429,678.547936,769.3013511,487.8670103,600.5160195,531.9646875
PLEKHM2,5396.096392,5245.266388,5043.475441,4721.914244,3992.371332,4569.001588,6122.308121,6102.321723,5626.219759,5091.668174,5051.81574,5217.542328
SLC25A34,5.928690415,5.975241755,4.037202674,4.03668668,9.191952415,4.977125913,10.07455672,8.297461173,9.381723794,6.085659172,6.065818379,7.147318258
FBLIM1,0.988115069,0,0,1.00917167,0,0,0,0,0,0,0,0
UQCRHL,3287.458835,2843.219202,2534.353979,2369.535081,2052.869373,2234.729535,3043.523586,3119.845401,2996.52258,2271.979424,2540.566931,2672.075983
FLJ37453,116.5975782,116.5172142,111.0230735,146.3298922,152.1778789,148.3183522,77.57408677,127.227738,153.8602702,111.5704182,114.2395795,129.6727741
SPEN,3715.31266,3285.387092,3056.162425,3280.817099,3369.361224,3486.974414,5038.285817,5082.655939,5690.953654,3930.321549,3740.588,3759.489404
ZBTB17,884.3629868,780.7649227,863.9613723,754.8604092,639.3513568,909.8186168,912.7548391,1683.462678,1574.253253,866.1921555,800.688026,806.6259177
HSPB7,0,0,0,0,0,0,0,0,0,0,0,1.021045465
CLCNKA,0,0,0,1.00917167,1.021328046,4.977125913,0,0,0,0,0,0
CLCNKB,0,0.995873626,3.027902006,5.04585835,3.063984138,1.990850365,0,0,5.629034277,1.014276529,1.01096973,0
FAM131C,129.4430741,126.4759505,146.3485969,103.944682,121.5380375,129.4052737,90.67101051,136.4471393,104.1371341,141.998714,130.4150951,179.7040019
EPHA2,8889.083162,8734.807573,9002.961964,9551.809857,8109.344686,8831.412219,13151.32635,16853.98752,16431.15105,10064.66599,10762.78374,11405.07785
LOC101927479,68.17993977,102.5749835,71.66034747,68.62367356,60.25835472,82.62029015,205.5209571,171.4808643,183.8817864,84.18495189,71.77885081,93.93618282
ARHGEF19,412.0439838,474.0358459,430.9713855,401.6503247,361.5501283,305.595531,504.7352918,484.9405086,454.0754316,406.724888,431.6840746,452.3231412
ANO7P1,49.40575345,66.72353293,60.55804012,46.42189682,33.70382552,23.89020438,69.51444139,36.87760522,32.83603328,52.74237949,47.5155773,44.92600048
RSG1,127.4668439,78.67401645,85.79055683,136.2381755,135.8366301,116.4647464,114.8499466,124.4619176,79.74465225,114.6132477,141.5357622,158.2620471
FBXO42,1692.641113,1792.572527,1764.257569,1747.885333,1646.38081,1671.318881,1551.481735,1350.642291,1274.976264,1658.342124,1600.365082,1532.589244
SZRD1,20715.83242,20134.57297,18508.55566,22536.82174,20684.95692,19422.73616,19356.24583,16015.022,16009.91165,19880.83424,19245.83075,19414.15848
SPATA21,0,0,0,0,1.021328046,0.995425183,0,0,0,0,0,0
NECAP2,4298.300551,4330.058525,4398.532314,3446.321253,3536.859024,3443.175706,4844.854328,5239.385761,4909.456061,4209.247594,4761.667427,4350.674728
LOC107984921,38.53648769,27.88446152,37.34412474,33.30266511,49.02374621,37.82615694,21.15656912,25.81432365,26.26882662,48.68527338,32.35103135,33.69450036
RNU1-1,0.988115069,0,0,1.00917167,0,0.995425183,0,1.843880261,0,2.028553057,0,2.042090931
TRNAN-GUU,0,0,1.009300669,0,0,0,0,0,0,0,0,0
LOC100132147,1.976230138,0,0,4.03668668,0,0,2.014911345,1.843880261,3.752689518,0,0,2.042090931
NBPF1,830.016658,795.7030271,807.4405349,822.4749111,693.4817433,870.0016095,925.8517628,1208.663511,1273.099919,754.6217374,868.4229979,751.4894626
LOC105376794,0,0,0,2.01834334,0,1.990850365,0,0,0,0,0,1.021045465
LOC107985736,0.988115069,1.991747252,0,3.02751501,6.127968276,0,0,4.609700652,0.938172379,2.028553057,0,0
RNU1-3,0,0,1.009300669,2.01834334,0,0.995425183,2.014911345,0.92194013,0.938172379,1.014276529,2.02193946,0
RNU1-4,0,0,0,0,1.021328046,1.990850365,0,1.843880261,0,1.014276529,1.01096973,0
MST1L,9.881150691,24.89684065,20.18601337,27.24763509,19.40523288,44.79413321,5.037278361,11.98522169,16.88710283,24.34263669,11.12066703,8.168363724
LOC105376805,64.22747949,40.83081866,52.48363477,62.56864354,22.46921701,33.84445621,49.36532794,37.79954535,35.65055042,46.65672032,35.38394054,46.96809141
RNU1-2,0.988115069,0,0,0,3.063984138,0,0,0.92194013,0,2.028553057,1.01096973,1.021045465
CROCC,252.9574577,211.1252087,247.2786638,302.751501,254.3106835,369.3027427,289.1397779,963.4274362,896.8927947,313.4114474,296.2141308,333.8818672
MFAP2,5.928690415,8.962862633,6.055804012,23.21094841,16.34124874,13.93595256,25.18639181,14.75104209,14.07258569,14.1998714,14.15357622,12.25254559
LOC105376806,0.988115069,1.991747252,0,2.01834334,1.021328046,0,4.029822689,2.765820391,1.876344759,3.042829586,2.02193946,1.021045465
ATP13A2,4269.645214,4847.912811,4323.844064,5106.40865,4661.341202,4414.710684,5965.145036,5820.208043,5485.493902,7139.492486,6908.967133,7262.696396
SDHB,2769.686539,2713.755631,2771.539636,2497.699883,2444.038014,2534.352515,3433.408931,3580.815466,3739.555104,2814.617367,2991.45943,2742.52812
PADI2,1.976230138,0,0,2.01834334,0,0,0,9.219401304,2.814517138,0,2.02193946,0
LOC400743,109.6807727,59.75241755,89.82775951,44.40355348,54.13038644,62.7117865,252.8713737,200.0610083,224.2231987,234.2978781,172.8758238,166.4304109
PADI1,65.21559456,45.81018679,70.6510468,33.30266511,33.70382552,73.66146351,148.0959838,123.5399775,118.2097198,106.4990355,113.2286097,101.0835011
PADI3,11.85738083,11.95048351,6.055804012,6.05503002,6.127968276,5.972551095,29.2162145,10.14134143,15.01075807,37.52823156,32.35103135,17.35777291
PADI4,0,0,0,0,0,0,0,2.765820391,0,2.028553057,0,1.021045465
PADI6,0,0,1.009300669,0,0,0,0,0,0.938172379,0,0,0
RCC2,2514.752851,2391.092576,2302.214825,2411.920291,2173.386082,2470.645303,2949.830208,4044.551352,3893.415375,2752.746499,2992.4704,2851.779985
ARHGEF10L,999.9724499,1048.654928,969.9379425,1030.364275,1030.519998,1015.333686,709.2487933,1035.338766,993.5245498,1017.319358,1043.320761,987.3509651
ACTL8,0,0,3.027902006,2.01834334,0,0,0,1.843880261,0,0,0,0
IGSF21,0,0,0,0,0,0.995425183,0,0,0,0,0,0
KLHDC7A,247.0287673,275.8569944,234.1577551,375.4118613,385.0406734,391.2020967,239.77445,348.4933693,313.3495747,241.3978138,236.5669168,233.8194116
ALDH4A1,1270.715979,1372.313856,1322.183876,1571.28029,1464.584418,1292.061887,941.9710536,894.2819265,832.1589005,1515.329134,1446.697683,1507.063107
IFFO2,326.0779728,278.8446152,297.7436972,211.9260507,237.9694347,231.9340675,305.2590687,645.3580913,665.164217,419.9104829,370.0149211,408.4181862
LOC105376815,1.976230138,0,0,2.01834334,2.042656092,0,1.007455672,2.765820391,2.814517138,1.014276529,0,4.084181862
UBR4,13390.93542,12668.50839,12951.34618,10194.65221,9173.56851,9577.981106,16370.14722,13290.68892,14479.7525,13944.27372,14747.01545,14076.13279
LOC101927895,519.7485263,521.83778,528.8735503,628.7139504,524.9626157,660.9623212,609.5106817,614.934067,618.255598,487.8670103,553.0004422,531.9646875
EMC1,8200.366958,8347.412732,7855.387104,9509.424647,8225.776083,8635.313458,9310.905323,8460.644576,8458.562173,7477.24657,8088.768808,7723.187901
MRTO4,1508.851711,1342.437648,1470.551074,1582.381179,1326.705132,1494.133199,1997.784598,3733.857528,3796.78362,1429.115629,1580.145688,1426.400515
AKR7A3,45.45329318,37.84319778,55.51153677,43.39438181,66.38632299,54.74838504,63.46970735,54.39446769,54.41399801,68.97080395,41.44975892,67.38900072
LOC100506730,214.42097,230.0468076,244.2507618,268.4396642,227.7561543,223.9706661,127.9468704,60.84804861,91.0027208,297.1830229,293.1812216,335.9239581
AKR7A2,2498.94301,2394.080197,2384.97748,2644.029776,2517.573634,2780.222535,1951.441637,2389.668818,2127.774957,2598.576467,2610.323842,2658.802392
PQLC2,1895.204703,1923.031972,1761.229667,1937.609607,1477.861683,1513.046277,2431.997993,2014.439185,1967.34748,1741.5128,1805.591937,2022.691067
CAPZB,13810.88432,13746.04366,12960.42989,13911.43147,13336.50163,13793.60675,15355.63936,16036.22663,15205.89793,15346.00388,15490.0782,15869.08862
LOC644083,1.976230138,0,0,1.00917167,0,0,0,0,0,0,0,0
LOC105376819,0.988115069,1.991747252,1.009300669,3.02751501,2.042656092,0,0,0,2.814517138,2.028553057,0,2.042090931
LOC105376818,0,1.991747252,0,0,0,0,0,0,0,0,0,0
LOC105376817,0,0,2.018601337,0,0,0,0,0,0,0,0,0
LOC105378614,0,0,0,0,0,0,1.007455672,0,0,0,0,0
MINOS1-NBL1,0,1521.6949,454.1853009,327.9807928,561.7304253,1473.22927,0,0,368.7017451,2271.979424,0,427.81805
MINOS1,4447.505926,4223.500047,4704.350416,4372.740846,4637.850657,4212.639372,5704.214017,4292.553247,4612.99359,4802.599364,5119.550712,4439.505684
NBL1,2294.40319,460.0936152,1746.090157,1260.455416,1020.306718,0,1490.026939,1853.099662,1425.083844,0,2283.78062,1646.946336
HTR6,1.976230138,0.995873626,3.027902006,2.01834334,2.042656092,0,0,0,0.938172379,2.028553057,0,0
TMCO4,863.6125704,943.0923237,916.4450071,1200.914287,1216.401703,1259.212856,815.0316389,1251.994697,1098.599856,936.177236,882.5765741,853.5940091
OTUD3,55.33444387,63.73591206,52.48363477,66.60533022,67.40765104,79.6340146,90.67101051,169.636984,142.6022017,53.75665602,83.91048757,85.7678191
PLA2G2D,0,0,0,0,2.042656092,0,0,0,0,0,1.01096973,0
LOC105376825,1.976230138,0,0,2.01834334,2.042656092,0,0,0,0,0,0,0
LOC105376826,0,0,1.009300669,5.04585835,3.063984138,0,0,0,0,0,3.032909189,2.042090931
VWA5B1,0,0,0,0,0,0,2.014911345,0,0,0,0,0
LINC01141,1.976230138,0,1.009300669,5.04585835,2.042656092,3.98170073,1.007455672,0,0,0,2.02193946,0
CAMK2N1,359.6738851,395.3618295,440.0550915,474.3106849,497.3867584,565.4015037,163.2078189,187.1538465,236.4194396,388.4679105,379.1136487,406.3760952
MUL1,1083.962231,1284.676977,1019.393675,1311.923171,1093.842337,1227.35925,1524.280432,1647.507013,1555.489805,1026.447847,995.8051838,999.6035107
