"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101928617",28.2103806472736,2.67274135146959,0.480948591170258,5.55722877774982,2.74091411388078e-08,2.42259194106159e-07
"PLEK2",737.014449693491,-0.509978660087387,0.0917858135401239,-5.55618172806685,2.75739795385826e-08,2.43561398946515e-07
"C18orf8",1858.59359556415,-0.455765078354473,0.0820874525622727,-5.55218933135637,2.82113796575337e-08,2.48912011081223e-07
"PDDC1",3292.08473751182,0.424945235791174,0.076536870560878,5.55216371765775,2.82155147696297e-08,2.48912011081223e-07
"THSD1",491.83497751081,-0.621471108643671,0.11205127450504,-5.54631003876462,2.91761285077189e-08,2.57223257160574e-07
"CORO7-PAM16",623.525191449027,-0.604599451632321,0.109035330052858,-5.54498666935959,2.93976567056736e-08,2.59012159651254e-07
"KLHDC7A",306.155480313285,0.700932678212186,0.126447257026735,5.54328100659381,2.96855879845102e-08,2.61383481038295e-07
"CXADR",176.896698222046,0.991327771689875,0.178840079523303,5.54309623621423,2.97169426496425e-08,2.61494058280726e-07
"NT5DC2",6114.20273855604,0.396604170105022,0.0715522376917368,5.54286187126226,2.97567595081212e-08,2.61678911679508e-07
"WBP2",4912.31097217546,-0.471357704671148,0.0850475969279856,-5.54228128362371,2.98556200844639e-08,2.6238242995266e-07
"IRX5",537.20946090123,0.57700441182419,0.104120399563464,5.54170377988697,2.99542716320639e-08,2.63083224081611e-07
"RIOK3",1435.53568072442,-0.43791604647493,0.0790429986115773,-5.54022562614152,3.02082187651982e-08,2.65146207862106e-07
"CIZ1",6180.53228919777,-0.359921733114946,0.0649764029090395,-5.53926836514481,3.03737894213529e-08,2.66431373537113e-07
"ATXN2L",12913.6349598482,-0.384876179098989,0.0695387507263257,-5.53470079745456,3.11760086859284e-08,2.73295924914074e-07
"PANX1",882.65666617349,0.598567197704644,0.108171298309705,5.53351218907334,3.13881159446638e-08,2.74982033389271e-07
"KIF14",1571.40267520273,-0.451493905343106,0.0816482405492543,-5.52974445384089,3.2069761722276e-08,2.8077691949673e-07
"KAAG1",174.994211329676,0.979756935434676,0.177365386569667,5.5239466639103,3.31468124194791e-08,2.90024185144524e-07
"SLC45A3",321.908800604724,-0.839695476275817,0.152035178868379,-5.52303409333153,3.33195049403176e-08,2.913519501758e-07
"ABCC5",1027.02408721993,-0.47471860497353,0.0859655042704193,-5.52219880523496,3.34783374948457e-08,2.92556929163501e-07
"HOXA-AS2",390.753193406716,0.694959564063969,0.125884333181081,5.52061997313272,3.3780565622934e-08,2.94922657050664e-07
"PCDHGB7",86.6741366431994,1.26609736678657,0.229342059400344,5.52056334584685,3.37914545240626e-08,2.94922657050664e-07
"EML4",6063.47392915725,0.356951296039027,0.0646660061531684,5.51992178384341,3.39150589751789e-08,2.95815862359053e-07
"PREPL",1689.43512975077,0.446636092219612,0.0811197458914738,5.50588623412535,3.6731568941725e-08,3.20181445562205e-07
"HTT",6467.51138871991,-0.398576014294286,0.0725092725668453,-5.49689715790272,3.86531965208164e-08,3.36641774355225e-07
