"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRKAR1B",616.232269707914,0.243324287104718,0.0922011193912872,2.63906001045484,0.00831362628797431,0.0282066418057631
"MAPK13",90.9544162706035,-0.572228756291093,0.216868254788847,-2.63860082633228,0.00832489406407359,0.0282376309294596
"MIS18BP1",668.959314322332,-0.264683123291523,0.100346163855895,-2.63770046727076,0.00834702735987426,0.0283054500322543
"ZNF35",169.695163434798,0.469054252620416,0.177874101175399,2.63700139323761,0.00836424880563218,0.0283565821665706
"ARAP1",2664.45870164256,-0.165420892137482,0.0627526581123136,-2.63607785094003,0.00838704867643534,0.0284265953090657
"ICMT",3086.09014234247,0.192243855566566,0.0729586865729908,2.63496870073501,0.00841450418717733,0.0285123481190091
"WBSCR27",54.8949777582935,-0.7677179262021,0.291388026159474,-2.63469277142478,0.00842134691784834,0.0285282289853992
"ST6GAL1",101.236623503958,-0.628823493134417,0.238796224294853,-2.63330584472717,0.00845581654331975,0.028637666880268
"PHEX",215.913982792961,-0.383954047833512,0.145826642974195,-2.63294854769066,0.00846471694789925,0.028660474578967
"HPS1",2434.17554734717,0.178803721404951,0.0679163772716462,2.63270404853586,0.00847081234160788,0.0286737756214263
"RTCA",1990.38831314705,-0.185029332045204,0.0702928967442751,-2.63226215755966,0.00848183869580161,0.0287037569367895
"GGA3",1590.69566967301,0.176437332637896,0.0670345979250949,2.63203387652223,0.00848753994072514,0.0287157065956725
"FHOD3",2720.48362793262,-0.185515274917516,0.0704905942252225,-2.63177345795641,0.00849404799424072,0.0287303791052641
"GLE1",2480.16524305069,0.183627068246454,0.069783045608713,2.63139945590919,0.00850340238949011,0.0287546691586336
"C11orf24",2094.90049155458,-0.169597520337562,0.0644592230007735,-2.63108229423626,0.00851134233215329,0.0287741649818734
"RALA",1522.45125355886,-0.224075608586696,0.0851684817940076,-2.6309686854423,0.00851418806891531,0.0287764333404565
"GTF2H5",864.540150888519,0.23341294918092,0.0887258238653109,2.63072168859485,0.00852037792004659,0.0287900001629358
"CAPG",18875.3192066612,-0.136639302014467,0.0519533037926645,-2.63004067190352,0.00853746534825969,0.0288403731141619
"EVI5L",289.360184158162,0.352857414089393,0.134170577218806,2.62991649438873,0.0085405843939611,0.0288435458654654
"DDX20",1072.68898647838,0.205244059771727,0.0780514264511769,2.62960036867632,0.00854852932346104,0.0288630109742374
"LPCAT2",2278.43142318641,-0.16097834751785,0.0612569626470761,-2.62791918765718,0.00859089218921218,0.0289986442468509
"TMEM14C",2489.70619519577,-0.217506790323782,0.0828010618217766,-2.62685991626472,0.00861768028440552,0.0290816489475271
"C20orf196",68.424001124667,0.658587941095253,0.2507244091501,2.62674042518525,0.00862070679640826,0.0290844447552458
"SMCO4",286.997562677126,-0.405088387618757,0.15422654310962,-2.62658022057092,0.00862476600597036,0.0290907223530461
"NDUFA1",2319.67169756722,0.214019237043197,0.0815041463970531,2.62586931467986,0.00864279931530096,0.0291372244017936
"MTDH",6188.25637059622,-0.143466734300276,0.0546368680492394,-2.62582280834586,0.00864398019940285,0.0291372244017936
"PKMYT1",1849.62670901009,-0.210147375794556,0.0800383724297024,-2.62558282252839,0.00865007618741418,0.0291372244017936
"NAPA",3754.63083475119,0.165431742692074,0.0630083713387468,2.62555179854875,0.00865086452193429,0.0291372244017936
"LINC00265",302.5483696289,-0.346541942569117,0.131989806898677,-2.62552049064777,0.00865166013613542,0.0291372244017936
"FAM160A1",222.354189073563,-0.393463226071416,0.149861273574888,-2.62551636380426,0.00865176501471032,0.0291372244017936
"TGFB2",1637.1116211685,0.193772435209426,0.073811005019757,2.62525127733404,0.00865850423771735,0.0291513761189428
"LOC100134868",143.576417444488,0.466275774553028,0.17761683655056,2.62517779062178,0.00866037330135762,0.0291513761189428
"TRIM35",288.138514375262,-0.357590230375124,0.136244255027884,-2.62462611947887,0.00867441604363439,0.029186292270905
"AP4B1",1188.6078364199,-0.202501319943393,0.0771552050459279,-2.62459700318146,0.00867515776159836,0.029186292270905
"THEMIS2",42.1742453848498,-0.857465866433854,0.326747550967875,-2.62424573311694,0.00868411059676958,0.0292089861251792
"BLOC1S1",280.264884104655,-0.357759047405916,0.136373318523839,-2.62338008107778,0.008706208766132,0.0292758715104088
"ATP8A1",746.832864699753,0.226718051001122,0.0864250965143019,2.62328953215117,0.00870852317944242,0.0292762141032475
"TMEM121",42.0371223436155,-0.82384296415465,0.31409173662205,-2.62293740362227,0.00871752874510279,0.0292990450483109
"EHMT2",2362.16887636713,0.154657975880053,0.0589769700419037,2.62234522679221,0.00873269223091821,0.0293403385480183
"MAPT",19.3612962331722,1.32275369977786,0.504429340115108,2.62227748186894,0.00873442843254248,0.0293403385480183
"HOXD8",265.543991664864,0.393771587761534,0.150169500960609,2.6221808372715,0.00873690582374718,0.0293403385480183
"SATB2",1489.89821678246,-0.208424465185531,0.0794872636707833,-2.62211146239446,0.00873868456905532,0.0293403385480183
"NUP205",14943.0427910594,-0.124079314617962,0.0473259036007998,-2.62180550559768,0.00874653304549901,0.029359240298844
"LOC100652999",661.486212272047,-0.243739212928824,0.0929902619393606,-2.62112621091193,0.00876398099562233,0.0294069086559296
"TRA2A",1758.53084416946,0.203392035604831,0.0775985721130566,2.62107961611073,0.00876517894037078,0.0294069086559296
"USP21",1245.29639676809,0.19474286047408,0.0743044638328469,2.62087700292365,0.00877038979400075,0.0294169322570894
"NDUFB2",2174.84868723617,0.200416378240674,0.0764721580694681,2.6207757607496,0.00877299460103601,0.0294182120022576
"GSN-AS1",191.984881250948,-0.401014204274587,0.153057473842908,-2.62002366958031,0.0087923664127375,0.0294757011333526
"RRAGA",3316.57186352031,-0.157340786401806,0.0600654114590683,-2.61949069489063,0.0088061175125368,0.029514322929556
"STK35",372.39755071259,0.295714083433404,0.112919026244809,2.61881538716332,0.00882356849435709,0.029565322440449
"ARL16",1576.01829215979,0.178327537193748,0.0681294481096305,2.61748101799962,0.00885814149326309,0.029673652718698
"ZMYM2",2467.77199891596,0.163568806225763,0.062495826071093,2.61727568877468,0.00886347222545993,0.0296839950613227
"PIN1",2233.0555521707,-0.180007919286204,0.0687823858786227,-2.61706419436883,0.00886896601321589,0.0296948781090265
"CCDC58",210.736284715569,0.40555721998223,0.154996704286614,2.61655382834649,0.00888223583169258,0.0297317846002925
"CC2D1A",2235.96836626485,0.161430097614197,0.0617119896762445,2.6158627919971,0.00890023144870562,0.0297844872355267
"MAML1",1388.95525716815,0.192335629243935,0.0735295487470076,2.61575968466368,0.0089029193076637,0.029785948995956
"PLD2",1487.13192138803,-0.188769938373066,0.0721724066830408,-2.61554168758824,0.0089086045630571,0.0297974356871516
"RTP4",43.1946827511657,-0.836165963152163,0.319822257850743,-2.61447082755069,0.00893657917662902,0.0298834510146968
"BLZF1",1035.43674885081,-0.204702078038963,0.0782985631875821,-2.61437847267455,0.00893899548045923,0.0298839788270431
"HBS1L",3913.98055680834,0.161727100983497,0.0618672767056616,2.61409762309283,0.00894634700425343,0.0299010011518771
"FHOD1",3039.44086393482,0.151222751963989,0.0578533705615148,2.6138970036879,0.00895160172722186,0.0299110085996464
"TECR",5269.86710835053,0.16711885001329,0.0639516307220731,2.61320701483862,0.00896969530664719,0.0299639001003675
"UBE2D1",872.213346437758,0.223976008655122,0.0857389450303826,2.61230189589752,0.00899347976330952,0.0300350271599324
"RFT1",2244.64841910037,-0.166515342136286,0.063744662174146,-2.61222408993835,0.00899552695244954,0.0300350271599324
"MED22",644.568770625672,-0.251159316682614,0.0961520357593359,-2.61210607450116,0.00899863290634788,0.0300378180163459
"KAT6B",1113.06583709477,0.212123404841679,0.081214513760406,2.6118903508734,0.00900431283922038,0.0300491973489443
"HP1BP3",11732.7423780394,-0.12593760237816,0.0482229022197076,-2.61157243926086,0.00901268918393715,0.030069567141164
"TRAPPC6B",234.193652825526,-0.367879824958472,0.140899330897928,-2.61094089385688,0.0090293498046309,0.0301175590155977
"NT5DC3",305.434383605124,-0.329929303018372,0.126370843336619,-2.61080241539202,0.00903300663984836,0.0301221632707847
"GINS2",1207.31371546863,-0.215853501058792,0.0826983461824554,-2.61013080700018,0.00905076073519345,0.0301737631766389
"PSMC4",3243.49968794591,0.165403779106184,0.0633720293856599,2.61004390595723,0.009053060255822,0.0301738270289765
"AKT2",2779.7069610634,-0.156865358109108,0.0601052063924548,-2.60984642636216,0.00905828777611613,0.0301836474070936
"GFER",358.462133875919,0.312693944548436,0.119845852876075,2.60913445934398,0.0090771567724959,0.030238906952081
"PLEKHG4",1722.08177276741,0.206713874027072,0.0792342552773343,2.60889527267639,0.00908350371790163,0.0302524342298702
